id,label,effectiveTime,active,moduleId,definitionStatusId,observable_entity
134266007,Language read (observable entity),20020131,1,900000000000207008,900000000000074008,True
134267003,Reads Urdu (finding),20020131,1,900000000000207008,900000000000074008,True
134270004,Reads Spanish (finding),20020131,1,900000000000207008,900000000000074008,True
130951007,Bladder retention of urine (observable entity),20020131,1,900000000000207008,900000000000074008,True
130952000,Bladder voiding contraction (observable entity),20020131,1,900000000000207008,900000000000074008,True
168089007,Amniotic fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
168149003,Fluid sample collection time (observable entity),20020131,1,900000000000207008,900000000000074008,True
167621006,Feces quantity (observable entity),20020131,1,900000000000207008,900000000000074008,True
167613000,Examination of feces consistency (observable entity),20020131,1,900000000000207008,900000000000074008,True
167599008,Odor of stool (observable entity),20020131,1,900000000000207008,900000000000074008,True
167604002,Color of stool (observable entity),20020131,1,900000000000207008,900000000000074008,True
167839000,Odor of vomit (observable entity),20020131,1,900000000000207008,900000000000074008,True
167879009,Synovial fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
167886001,Synovial fluid viscosity (observable entity),20020131,1,900000000000207008,900000000000074008,True
168013002,Ascitic fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
167950001,Pleural fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
167706005,Cerebrospinal fluid appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
167807007,Sperm motility (observable entity),20020131,1,900000000000207008,900000000000074008,True
167816006,Semen sample age (observable entity),20020131,1,900000000000207008,900000000000074008,True
167826004,Vomit appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
167784005,Sperm motility at 6-8 hours (observable entity),20020131,1,900000000000207008,900000000000074008,True
169786001,Postnatal data (observable entity),20020131,1,900000000000207008,900000000000074008,True
169811007,Birth detail (observable entity),20020131,1,900000000000207008,900000000000074008,True
169812000,Place of birth (observable entity),20020131,1,900000000000207008,900000000000074008,True
169821004,Duration of first stage of labor (observable entity),20020131,1,900000000000207008,900000000000074008,True
169822006,Duration of second stage of labor (observable entity),20020131,1,900000000000207008,900000000000074008,True
169823001,Duration of third stage of labor (observable entity),20020131,1,900000000000207008,900000000000074008,True
169652001,Antenatal amniocentesis - normal (finding),20020131,1,900000000000207008,900000000000074008,True
169653006,Antenatal amniocentesis - abnormal (finding),20020131,1,900000000000207008,900000000000074008,True
169663003,Antenatal ultrasound scan normal and appropriate for dates (finding),20020131,1,900000000000207008,900000000000074008,True
169665005,Antenatal ultrasound scan abnormal (finding),20020131,1,900000000000207008,900000000000074008,True
170005003,Child weight centile (observable entity),20020131,1,900000000000207008,900000000000074008,True
170089007,Infant milestone (observable entity),20020131,1,900000000000207008,900000000000074008,True
170090003,Age when first smiled (observable entity),20020131,1,900000000000207008,900000000000074008,True
170091004,Age when first tooth appeared (observable entity),20020131,1,900000000000207008,900000000000074008,True
170092006,Age when first sat (observable entity),20020131,1,900000000000207008,900000000000074008,True
170093001,Age when first crawled (observable entity),20020131,1,900000000000207008,900000000000074008,True
170094007,Age when first stood (observable entity),20020131,1,900000000000207008,900000000000074008,True
170095008,Age when first walked (observable entity),20020131,1,900000000000207008,900000000000074008,True
170096009,Age when first talked (observable entity),20020131,1,900000000000207008,900000000000074008,True
169909004,Apgar score at 5 minutes (observable entity),20020131,1,900000000000207008,900000000000074008,True
169876006,Birth head circumference (observable entity),20020131,1,900000000000207008,900000000000074008,True
169886007,Birth length (observable entity),20020131,1,900000000000207008,900000000000074008,True
169895004,Apgar score at 1 minute (observable entity),20020131,1,900000000000207008,900000000000074008,True
169953009,Placenta weight (observable entity),20020131,1,900000000000207008,900000000000074008,True
169955002,Placental diameter (observable entity),20020131,1,900000000000207008,900000000000074008,True
169922007,Apgar score at 10 minutes (observable entity),20020131,1,900000000000207008,900000000000074008,True
169231003,Antenatal ultrasound result received (observable entity),20020131,1,900000000000207008,900000000000074008,True
169263009,Action potential measure (observable entity),20020131,1,900000000000207008,900000000000074008,True
169264003,Skeletal muscle action potential (observable entity),20020131,1,900000000000207008,900000000000074008,True
169265002,Peripheral nerve action potential (observable entity),20020131,1,900000000000207008,900000000000074008,True
161168008,Morbidity index (observable entity),20020131,1,900000000000207008,900000000000074008,True
161139007,Language spoken (observable entity),20020131,1,900000000000207008,900000000000074008,True
161732006,Gravida (observable entity),20020131,1,900000000000207008,900000000000074008,True
161714006,Estimated date of delivery (observable entity),20020131,1,900000000000207008,900000000000074008,True
161033005,Social history baseline (observable entity),20020131,1,900000000000207008,900000000000074008,True
161038001,Domiciliary service need (observable entity),20020131,1,900000000000207008,900000000000074008,True
161085007,Detail of history of foreign travel (observable entity),20020131,1,900000000000207008,900000000000074008,True
161086008,Recent countries visited (observable entity),20020131,1,900000000000207008,900000000000074008,True
161089001,Previous countries lived in (observable entity),20020131,1,900000000000207008,900000000000074008,True
161097008,Date of return from travel (observable entity),20020131,1,900000000000207008,900000000000074008,True
162088006,Feces/motions - symptoms (observable entity),20020131,1,900000000000207008,900000000000074008,True
162098000,Frequency of defecation (observable entity),20020131,1,900000000000207008,900000000000074008,True
160538000,Religious affiliation (observable entity),20020131,1,900000000000207008,900000000000074008,True
160503002,Parent of (observable entity),20020131,1,900000000000207008,900000000000074008,True
160476009,Social / personal history observable (observable entity),20020131,1,900000000000207008,900000000000074008,True
