id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
28257-4,Cognition.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Cognition Behavior [OMAHA],
28258-2,Cognition.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Cognition Knowledge [OMAHA],
28259-0,Cognition.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Cognition Status [OMAHA],
28260-8,Communication with community resources.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Behavior [OMAHA],
28261-6,Communication with community resources.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Knowledge [OMAHA],
28262-4,Communication with community resources.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Status [OMAHA],
28263-2,Consciousness.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Consciousness Behavior [OMAHA],
28264-0,Consciousness.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Consciousness Knowledge [OMAHA],
28265-7,Consciousness.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Consciousness Status [OMAHA],
28266-5,Dentition.behavior,Find,Pt,Mouth & Throat & Teeth,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Dentition.behavior [OMAHA],
28267-3,Dentition.knowledge,Find,Pt,Mouth & Throat & Teeth,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Dentition.knowledge [OMAHA],
28268-1,Dentition.status,Find,Pt,Mouth & Throat & Teeth,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Dentition.status [OMAHA],
28269-9,Digestion-hydration.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Digestion-hydration Behavior [OMAHA],
28270-7,Digestion-hydration.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Digestion-hydration Knowledge [OMAHA],
28271-5,Digestion-hydration.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Digestion-hydration Status [OMAHA],
28272-3,Mental health.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Mental Health Behavior [OMAHA],
28273-1,Mental health.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Mental Health Knowledge [OMAHA],
28274-9,Mental health.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Mental Health Status [OMAHA],
28275-6,Family planning.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Family Planning Behavior [OMAHA],
28276-4,Family planning.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Family Planning Knowledge [OMAHA],
28277-2,Family planning.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Family Planning Status [OMAHA],
28278-0,Genito-urinary function.behavior,Find,Pt,Genitourinary system,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Genito-urinary function.behavior [OMAHA],
28279-8,Genito-urinary function.knowledge,Find,Pt,Genitourinary system,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Genito-urinary function.knowledge [OMAHA],
28280-6,Genito-urinary function.status,Find,Pt,Genitourinary system,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Genito-urinary function.status [OMAHA],
28281-4,Grief.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Grief Behavior [OMAHA],
28282-2,Grief.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Grief Knowledge [OMAHA],
28283-0,Grief.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Grief Status [OMAHA],
28284-8,Growth and development.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Growth And Development Behavior [OMAHA],
28285-5,Growth and development.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Growth And Development Knowledge [OMAHA],
28286-3,Growth and development.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Growth And Development Status [OMAHA],
28287-1,Health care supervision.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Health Care Supervision Behavior [OMAHA],
28288-9,Health care supervision.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Health Care Supervision Knowledge [OMAHA],
28289-7,Health care supervision.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Health Care Supervision Status [OMAHA],
28290-5,Hearing.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Hearing Behavior [OMAHA],
28291-3,Hearing.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Hearing Knowledge [OMAHA],
28292-1,Hearing.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Hearing Status [OMAHA],
28293-9,Sexuality.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sexuality Behavior [OMAHA],
28294-7,Sexuality.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sexuality Knowledge [OMAHA],
28295-4,Sexuality.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sexuality Status [OMAHA],
28296-2,Income.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Income Behavior [OMAHA],
28297-0,Income.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Income Knowledge [OMAHA],
28298-8,Income.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Income Status [OMAHA],
28299-6,Skin.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Skin Behavior [OMAHA],
28300-2,Skin.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Skin Knowledge [OMAHA],
28301-0,Skin.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Skin Status [OMAHA],
28302-8,Interpersonal relationship.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Interpersonal Relationship Behavior [OMAHA],
28303-6,Interpersonal relationship.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Interpersonal Relationship Knowledge [OMAHA],
28304-4,Interpersonal relationship.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Interpersonal Relationship Status [OMAHA],
28305-1,Neglect.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neglect Behavior [OMAHA],
28306-9,Neglect.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neglect Knowledge [OMAHA],
28307-7,Neglect.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neglect Status [OMAHA],
28308-5,Neighborhood &or workplace safety.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neighborhood/workplace safety.behavior [OMAHA],
28309-3,Neighborhood &or workplace safety.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neighborhood/workplace safety..knowledge [OMAHA],
28310-1,Neighborhood &or workplace safety.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neighborhood/workplace safety.status [OMAHA],
28311-9,Neuro-musculo-skeletal function.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neuro-musculo-skeletal Function Behavior [OMAHA],
28312-7,Neuro-musculo-skeletal function.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neuro-musculo-skeletal Function Knowledge [OMAHA],
28313-5,Neuro-musculo-skeletal function.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neuro-musculo-skeletal Function Status [OMAHA],
28314-3,Nutrition.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Nutrition Behavior [OMAHA],
28315-0,Nutrition.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Nutrition Knowledge [OMAHA],
28316-8,Nutrition.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Nutrition Status [OMAHA],
28317-6,Pain.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Pain Behavior [OMAHA],
28318-4,Pain.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Pain Knowledge [OMAHA],
28319-2,Pain.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Pain Status [OMAHA],
28320-0,Personal care.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Personal Care Behavior [OMAHA],
28321-8,Personal care.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Personal Care Knowledge [OMAHA],
28322-6,Personal care.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Personal Care Status [OMAHA],
28323-4,Physical activity.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Physical Activity Behavior [OMAHA],
28324-2,Physical activity.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Physical Activity Knowledge [OMAHA],
28325-9,Physical activity.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Physical Activity Status [OMAHA],
28326-7,Medication regimen.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Medication Regimen Behavior [OMAHA],
28327-5,Medication regimen.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Medication Regimen Knowledge [OMAHA],
28328-3,Medication regimen.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Medication Regimen Status [OMAHA],
28329-1,Residence.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Residence Behavior [OMAHA],
28330-9,Residence.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Residence Knowledge [OMAHA],
28331-7,Residence.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Residence Status [OMAHA],
28332-5,Respiration.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Respiration Behavior [OMAHA],
28333-3,Respiration.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Respiration Knowledge [OMAHA],
28334-1,Respiration.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Respiration Status [OMAHA],
28335-8,Role change.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Behavior [OMAHA],
28336-6,Role change.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Knowledge [OMAHA],
28337-4,Role change.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Status [OMAHA],
28338-2,Sanitation.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sanitation Behavior [OMAHA],
28339-0,Sanitation.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sanitation Knowledge [OMAHA],
28340-8,Sanitation.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sanitation Status [OMAHA],
28341-6,Sleep and rest pattern.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sleep And Rest Pattern Behavior [OMAHA],
28342-4,Sleep and rest pattern.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sleep And Rest Pattern Knowledge [OMAHA],
28343-2,Sleep and rest pattern.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Sleep And Rest Pattern Status [OMAHA],
28344-0,Social contact.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Behavior [OMAHA],
28345-7,Social contact.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Knowledge [OMAHA],
28346-5,Social contact.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Status [OMAHA],
28347-3,Speech and language.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Speech And Language Behavior [OMAHA],
28348-1,Speech and language.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Speech And Language Knowledge [OMAHA],
28349-9,Speech and language.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Speech And Language Status [OMAHA],
28350-7,Spirituality.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Behavior [OMAHA],
28351-5,Spirituality.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Knowledge [OMAHA],
28352-3,Spirituality.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Status [OMAHA],
28353-1,Substance use.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Substance Use Behavior [OMAHA],
28354-9,Substance use.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Substance Use Knowledge [OMAHA],
28355-6,Substance use.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Substance Use Status [OMAHA],
28356-4,Technical procedure.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Technical procedure.behavior [OMAHA],
28357-2,Technical procedure.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Technical procedure.knowledge [OMAHA],
28358-0,Technical procedure.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Technical procedure.status [OMAHA],
28359-8,Vision.behavior,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Vision Behavior [OMAHA],
28360-6,Vision.knowledge,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Vision Knowledge [OMAHA],
28361-4,Vision.status,Find,Pt,^Patient,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Vision Status [OMAHA],
28362-2,Anxiety,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Anxiety [QAM],
28363-0,Fear,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Fear [QAM],
28364-8,Afraid of pain and suffering,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Afraid of pain and suffering [Living with HIV],
28365-5,Afraid to die,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Afraid to die [Living with HIV],
28366-3,Comfortable and well cared for,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Comfortable and well cared for [Living with HIV],
28367-1,Don't want high technology to keep me alive,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Don't want high technology to keep me alive [Living with HIV],
28368-9,Don't have to keep fighting,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Don't have to keep fighting [Living with HIV],
28369-7,Embarrassed by the way I look,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Embarrassed by the way I look [Living with HIV],
28370-5,Extra effort to do things,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Extra effort to do things [Living with HIV],
28371-3,Feel spiritual as I near the end,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Feel spiritual as I near the end [Living with HIV],
28372-1,Financial situation is distressing,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Financial situation is distressing [Living with HIV],
28373-9,Frightened over little control,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Frightened over little control [Living with HIV],
28374-7,Giving up things,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Giving up things [Living with HIV],
28375-4,Anxiety,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Anxiety [HIV-SSC],
28376-2,Chills,Find,24H,Immune system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Chills [HIV-SSC],
28377-0,Day sweats,Find,24H,Immune system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Day sweats [HIV-SSC],
28378-8,Depression,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Depression [HIV-SSC],
28379-6,Diarrhea,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Diarrhea [HIV-SSC],
28380-4,Difficulty concentrating,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Difficulty concentrating [HIV-SSC],
28381-2,Disorientation,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Disorientation [HIV-SSC],
28382-0,Dry mouth,Find,24H,Mouth,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Dry mouth [HIV-SSC],
28383-8,Fatigue,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Fatigue [HIV-SSC],
28384-6,Fear,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Fear [HIV-SSC],
28385-3,Fever,Find,24H,Immune system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Fever [HIV-SSC],
28386-1,Gas &or bloating,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Gas /bloating [HIV-SSC],
28387-9,Lack of appetite,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Lack of appetite [HIV-SSC],
28388-7,Loose stools,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Loose stools [HIV-SSC],
28389-5,Memory loss,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Memory loss [HIV-SSC],
28390-3,Muscle aches,Find,24H,Musculoskeletal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Muscle aches [HIV-SSC],
28391-1,Nausea,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Nausea [HIV-SSC],
28392-9,Night sweats,Find,24H,Immune system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Night sweats [HIV-SSC],
28393-7,Painful joints,Find,24H,Musculoskeletal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Painful joints [HIV-SSC],
28394-5,Shortness of breath at rest,Find,24H,Respiratory system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Shortness of breath at rest [HIV-SSC],
28395-2,Shortness of breath with activity,Find,24H,Respiratory system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Shortness of breath with activity [HIV-SSC],
28396-0,Thirsty,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Thirsty [HIV-SSC],
28397-8,Vomiting,Find,24H,Gastrointestinal system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Vomiting [HIV-SSC],
28398-6,Weakness,Find,24H,^Patient,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Weakness [HIV-SSC],
28399-4,Wheezing,Find,24H,Respiratory system,Ord,Reported.HIV-SSC,SURVEY.NURSE.HIV-SSC,Wheezing [HIV-SSC],
28400-0,I live for today,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,I live for today [Living with HIV],
28401-8,Important to be in charge,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Important to be in charge [Living with HIV],
28402-6,Important to be surrounded by those I love,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Important to be surrounded by those I love [Living with HIV],
28403-4,Independence,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Independence [Living with HIV],
28404-2,Live life day to day,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Live life day to day [Living with HIV],
28405-9,Losing my looks is devastating,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Losing my looks is devastating [Living with HIV],
28406-7,Loss of independence,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Loss of independence [Living with HIV],
28407-5,Lots of regrets,Find,Pt,^Patient,Ord,Reported.living-HIV,SURVEY.NURSE.LIV-HIV,Lots of regrets [Living with HIV],
28408-3,Toileting,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Toileting [QAM],
28409-1,Dressing,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Dressing [QAM],
28410-9,Grooming,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Grooming [QAM],
28411-7,Personal hygiene,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Personal hygiene [QAM],
28412-5,Physical performance,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Physical performance [QAM],
28413-3,Ambulation,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Ambulation [QAM],
28414-1,Activity,Find,Pt,^Patient,Ord,Observed.QAM,SURVEY.NURSE.QAM,Activity [QAM],
28415-8,Communication with community resources.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Behavior Family [OMAHA],
28416-6,Communication with community resources.knowledge,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Knowledge Family [OMAHA],
28417-4,Communication with community resources.status,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Communication With Community Resources Status Family [OMAHA],
28418-2,Social contact.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Behavior Family [OMAHA],
28419-0,Social contact.knowledge,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Knowledge Family [OMAHA],
28420-8,Social contact.status,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Social Contact Status Family [OMAHA],
28421-6,Role change.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Behavior Family [OMAHA],
28422-4,Role change.knowledge,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Knowledge Family [OMAHA],
28423-2,Role change.status,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Role Change Status Family [OMAHA],
28424-0,Interpersonal relationship.knowledge,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Interpersonal Relationship Knowledge Family [OMAHA],
28425-7,Interpersonal relationship.status,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Interpersonal Relationship Status Family [OMAHA],
28426-5,Neglect.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Neglect Behavior Family [OMAHA],
28427-3,Spirituality.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Behavior Family [OMAHA],
28428-1,Spirituality.knowledge,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Knowledge Family [OMAHA],
28429-9,Spirituality.status,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Spirituality Status Family [OMAHA],
28430-7,Grief.behavior,Find,Pt,^Family,Ord,Observed.OMAHA,SURVEY.NURSE.OMAHA,Grief Behavior Family [OMAHA],
